Date;Open;High;Low;Close;Adj Close;Volume
Jun 28, 2025;107090.55;107567.88;106883.98;107327.7;107327.7;30037708335
Jun 27, 2025;106954.92;107772.47;106449.99;107088.43;107088.43;45353692675
Jun 26, 2025;107375.07;108305.55;106666.35;106960.0;106960.0;43891990613
Jun 25, 2025;106047.41;108168.4;105881.39;107361.26;107361.26;51624120283
Jun 24, 2025;105571.52;106316.83;104740.24;106045.63;106045.63;48822986421
Jun 23, 2025;100987.48;106116.86;99705.75;105577.77;105577.77;65237759656
Jun 22, 2025;102212.03;103351.63;98286.2;100987.14;100987.14;65536997201
Jun 21, 2025;103315.08;104015.78;100973.06;102257.41;102257.41;38360555118
Jun 20, 2025;104681.03;106539.38;102372.21;103309.6;103309.6;50951862476
Jun 19, 2025;104886.77;105250.89;103940.77;104684.29;104684.29;37333806920
Jun 18, 2025;104602.07;105581.85;103602.27;104883.33;104883.33;47318089133
Jun 17, 2025;106794.12;107750.2;103396.53;104601.12;104601.12;55964092176
Jun 16, 2025;105555.59;108915.38;104997.63;106796.76;106796.76;50366626945
Jun 15, 2025;105464.84;106157.1;104519.88;105552.02;105552.02;36744307742
Jun 14, 2025;106108.09;106203.76;104379.37;105472.41;105472.41;38007870453
Jun 13, 2025;105924.59;106182.55;102822.02;106090.97;106090.97;69550440846
Jun 12, 2025;108685.91;108780.7;105785.69;105929.05;105929.05;54843867968
Jun 11, 2025;110261.8;110384.22;108086.33;108686.63;108686.63;50842662052
Jun 10, 2025;110295.69;110380.13;108367.71;110257.23;110257.23;54700101509
Jun 9, 2025;105793.02;110561.42;105400.23;110294.1;110294.1;55903193732
Jun 8, 2025;105617.51;106497.06;105075.33;105793.65;105793.65;36626232328
Jun 7, 2025;104390.65;105972.76;103987.31;105615.63;105615.63;38365033776
Jun 6, 2025;101574.37;105376.77;101169.57;104390.34;104390.34;48856653697
Jun 5, 2025;104750.78;105936.69;100436.88;101575.95;101575.95;57479298400
Jun 4, 2025;105434.37;105997.7;104232.7;104731.98;104731.98;44544857105
Jun 3, 2025;105888.48;106813.58;104920.84;105432.47;105432.47;46196508367
Jun 2, 2025;105649.81;105958.31;103727.55;105881.53;105881.53;45819706290
Jun 1, 2025;104637.3;105884.55;103826.95;105652.1;105652.1;37397056873
May 31, 2025;103994.72;104927.1;103136.12;104638.09;104638.09;38997843858
May 30, 2025;105646.21;106308.95;103685.79;103998.57;103998.57;57655287183
May 29, 2025;107795.57;108910.05;105374.4;105641.76;105641.76;56022752042
May 28, 2025;108992.17;109298.29;106812.93;107802.33;107802.33;49155377493
May 27, 2025;109440.41;110744.21;107609.55;108994.64;108994.64;57450176272
May 26, 2025;109023.78;110376.88;108735.64;109440.37;109440.37;45950461571
May 25, 2025;107802.27;109313.3;106683.38;109035.39;109035.39;47518041841
May 24, 2025;107278.51;109454.52;106895.29;107791.16;107791.16;45903627163
May 23, 2025;111679.36;111798.91;106841.3;107287.8;107287.8;67548133399
May 22, 2025;109673.49;111970.17;109285.07;111673.28;111673.28;70157575642
May 21, 2025;106791.31;110724.46;106127.23;109678.08;109678.08;78086364051
May 20, 2025;105605.41;107307.12;104206.52;106791.09;106791.09;36515726122
May 19, 2025;106430.53;107068.72;102112.69;105606.18;105606.18;61761126647
May 18, 2025;103186.95;106597.17;103142.6;106446.01;106446.01;49887082058
May 17, 2025;103489.29;103716.95;102659.18;103191.09;103191.09;37898552742
May 16, 2025;103735.66;104533.48;103137.48;103489.29;103489.29;44386499364
May 15, 2025;103538.83;104153.62;101440.81;103744.64;103744.64;50408241840
May 14, 2025;104167.33;104303.56;102618.3;103539.41;103539.41;45956071155
May 13, 2025;102812.49;104997.42;101515.09;104169.81;104169.81;52608876410
May 12, 2025;104106.96;105747.45;100814.41;102812.95;102812.95;63250475404
May 11, 2025;104701.07;104937.99;103364.74;104106.36;104106.36;46285517406
May 10, 2025;102973.71;104961.77;102830.48;104696.33;104696.33;42276713994
May 9, 2025;103239.13;104297.49;102343.09;102970.85;102970.85;58198593958
May 8, 2025;97034.25;103969.54;96913.88;103241.46;103241.46;69895404397
May 7, 2025;96800.2;97625.8;95829.34;97032.32;97032.32;76983822462
May 6, 2025;94748.38;96889.18;93399.86;96802.48;96802.48;26551275827
May 5, 2025;94319.56;95193.19;93566.27;94748.05;94748.05;25816260327
May 4, 2025;95877.19;96318.92;94173.43;94315.98;94315.98;18198688416
May 3, 2025;96904.63;96943.88;95821.29;95891.8;95891.8;15775154889
May 2, 2025;96494.97;97905.9;96375.95;96910.07;96910.07;26421924677
May 1, 2025;94212.86;97437.96;94153.63;96492.34;96492.34;32875889623
Apr 30, 2025;94286.47;95249.32;92979.64;94207.31;94207.31;28344679831
Apr 29, 2025;94981.86;95485.41;93796.63;94284.79;94284.79;25806129921
Apr 28, 2025;93755.3;95598.49;92860.8;94978.75;94978.75;32363449569
Apr 27, 2025;94660.91;95301.2;93665.4;93754.84;93754.84;18090367764
Apr 26, 2025;94714.65;95251.36;93927.25;94646.93;94646.93;17612825123
Apr 25, 2025;93954.25;95768.39;92898.59;94720.5;94720.5;40915232364
Apr 24, 2025;93692.4;94016.2;91696.71;93943.8;93943.8;31483175315
Apr 23, 2025;93427.59;94535.73;91962.96;93699.11;93699.11;41719568821
Apr 22, 2025;87521.88;93817.38;87084.53;93441.89;93441.89;55899038456
Apr 21, 2025;85171.54;88460.09;85143.84;87518.91;87518.91;41396190190
Apr 20, 2025;85066.07;85306.38;83976.84;85174.3;85174.3;14664050812
Apr 19, 2025;84450.87;85597.7;84353.46;85063.41;85063.41;15259300427
Apr 18, 2025;84900.19;85095.05;84298.88;84450.8;84450.8;12728372364
Apr 17, 2025;84030.67;85449.07;83749.75;84895.75;84895.75;21276866029
Apr 16, 2025;83674.51;85428.28;83100.62;84033.87;84033.87;29617804112
Apr 15, 2025;84539.7;86429.35;83598.82;83668.99;83668.99;28040322885
Apr 14, 2025;83694.52;85785.0;83690.64;84542.39;84542.39;34090769777
Apr 13, 2025;85279.47;86015.19;83027.01;83684.98;83684.98;28796984817
Apr 12, 2025;83404.52;85856.19;82769.38;85287.11;85287.11;24258059104
Apr 11, 2025;79625.05;84247.48;78936.32;83404.84;83404.84;41656778779
Apr 10, 2025;82565.98;82700.93;78456.13;79626.14;79626.14;44718000633
Apr 9, 2025;76273.56;83541.0;74589.67;82573.95;82573.95;84213627038
Apr 8, 2025;79218.48;80823.89;76198.02;76271.95;76271.95;48314590749
Apr 7, 2025;78221.34;81119.06;74436.68;79235.34;79235.34;91262424987
Apr 6, 2025;83504.51;83704.72;77097.74;78214.48;78214.48;36294853736
Apr 5, 2025;83844.7;84207.02;82377.73;83504.8;83504.8;14380803631
Apr 4, 2025;83100.25;84696.15;81670.75;83843.8;83843.8;45157640207
Apr 3, 2025;82487.48;83909.3;81282.1;83102.83;83102.83;36852112080
Apr 2, 2025;85180.61;88466.95;82343.54;82485.71;82485.71;47584398470
Apr 1, 2025;82551.92;85487.37;82429.36;85169.17;85169.17;28175650319
Mar 31, 2025;82336.06;83870.13;81293.89;82548.91;82548.91;29004228247
Mar 30, 2025;82596.98;83505.0;81573.25;82334.52;82334.52;14763760943
Mar 29, 2025;84352.07;84567.34;81634.14;82597.59;82597.59;16969396135
Mar 28, 2025;87185.23;87489.86;83557.64;84353.15;84353.15;34198619509
Mar 27, 2025;86896.26;87786.73;85837.94;87177.1;87177.1;24413471941
Mar 26, 2025;87460.23;88292.16;85861.45;86900.88;86900.88;26704046038
Mar 25, 2025;87512.82;88542.4;86346.08;87471.7;87471.7;30005840049
Mar 24, 2025;86070.93;88758.73;85541.2;87498.91;87498.91;34582604933
Mar 23, 2025;83831.9;86094.78;83794.91;86054.38;86054.38;12594615537
Mar 22, 2025;84046.26;84513.88;83674.78;83832.48;83832.48;9863214091
Mar 21, 2025;84164.54;84782.27;83171.07;84043.24;84043.24;19030452299
Mar 20, 2025;86872.95;87443.27;83647.2;84167.2;84167.2;29028988961
Mar 19, 2025;82718.8;87021.19;82569.73;86854.23;86854.23;34931960257
Mar 18, 2025;84075.72;84075.72;81179.99;82718.5;82718.5;24095774594
Mar 17, 2025;82576.34;84725.33;82492.16;84075.69;84075.69;25092785558
Mar 16, 2025;84333.32;85051.6;82017.91;82579.69;82579.69;21330270174
Mar 15, 2025;83968.41;84672.67;83639.59;84343.11;84343.11;13650491277
Mar 14, 2025;81066.99;85263.29;80797.56;83969.1;83969.1;29588112414
Mar 13, 2025;83724.92;84301.7;79931.85;81066.7;81066.7;31412940153
Mar 12, 2025;82857.38;84358.58;80635.25;83722.36;83722.36;40353484454
Mar 11, 2025;78523.88;83577.76;76624.25;82862.21;82862.21;54702837196
Mar 10, 2025;80597.15;83955.93;77420.59;78532.0;78532.0;54061099422
Mar 9, 2025;86154.3;86471.13;80052.48;80601.04;80601.04;30899345977
Mar 8, 2025;86742.66;86847.27;85247.48;86154.59;86154.59;18206118081
Mar 7, 2025;89963.28;91191.05;84717.68;86742.67;86742.67;65945677657
Mar 6, 2025;90622.36;92804.94;87852.14;89961.73;89961.73;47749810486
Mar 5, 2025;87222.95;90998.24;86379.77;90623.56;90623.56;50498988027
Mar 4, 2025;86064.07;88911.27;81529.24;87222.2;87222.2;68095241474
Mar 3, 2025;94248.42;94429.75;85081.3;86065.67;86065.67;70072228536
Mar 2, 2025;86036.26;95043.44;85040.21;94248.35;94248.35;58398341092
Mar 1, 2025;84373.87;86522.3;83794.23;86031.91;86031.91;29190628396
Feb 28, 2025;84705.63;85036.32;78248.91;84373.01;84373.01;83610570576
Feb 27, 2025;84076.86;87000.78;83144.96;84704.23;84704.23;52659591954
Feb 26, 2025;88638.89;89286.25;82131.9;84347.02;84347.02;64597492134
Feb 25, 2025;91437.12;92511.08;86008.23;88736.17;88736.17;92139104128
Feb 24, 2025;96277.96;96503.45;91371.74;91418.17;91418.17;44046480529
Feb 23, 2025;96577.8;96671.88;95270.45;96273.92;96273.92;16999478976
Feb 22, 2025;96134.2;96950.16;95765.34;96577.76;96577.76;18353824477
Feb 21, 2025;98340.67;99497.97;94852.96;96125.55;96125.55;49608706470
Feb 20, 2025;96632.68;98767.2;96442.67;98333.94;98333.94;31668022771
Feb 19, 2025;95532.53;96855.59;95011.97;96635.61;96635.61;28990872862
Feb 18, 2025;95773.81;96695.38;93388.84;95539.55;95539.55;37325720482
Feb 17, 2025;96179.01;97032.23;95243.55;95773.38;95773.38;27336550690
Feb 16, 2025;97580.49;97725.59;96060.98;96175.03;96175.03;16536755396
Feb 15, 2025;97508.38;97975.04;97240.2;97580.35;97580.35;17047266288
Feb 14, 2025;96623.37;98819.47;96342.8;97508.97;97508.97;32697987277
Feb 13, 2025;97888.75;98111.09;95269.71;96623.87;96623.87;37147280860
Feb 12, 2025;95745.7;98151.02;94101.2;97885.86;97885.86;49340445530
Feb 11, 2025;97438.13;98492.9;94875.04;95747.43;95747.43;37488783272
Feb 10, 2025;96499.46;98333.22;95320.84;97437.55;97437.55;40078962391
Feb 9, 2025;96481.31;97325.28;94745.26;96500.09;96500.09;27732901800
Feb 8, 2025;96533.26;96877.8;95702.49;96482.45;96482.45;22447526395
Feb 7, 2025;96581.32;100154.14;95653.88;96529.09;96529.09;55741290456
Feb 6, 2025;96610.64;99168.61;95707.35;96593.3;96593.3;45302471947
Feb 5, 2025;97878.01;99113.21;96174.83;96615.45;96615.45;49125911241
Feb 4, 2025;101398.72;101745.62;96208.11;97871.82;97871.82;73002130211
Feb 3, 2025;97681.1;102514.17;91242.89;101405.42;101405.42;115400897748
Feb 2, 2025;100661.54;101430.66;96216.08;97688.98;97688.98;63091816853
Feb 1, 2025;102402.8;102755.73;100297.71;100655.91;100655.91;27757944848
Jan 31, 2025;104737.56;106026.35;101543.88;102405.02;102405.02;45732764360
Jan 30, 2025;103709.34;106418.77;103321.65;104735.3;104735.3;41915744521
Jan 29, 2025;101317.52;104750.8;101283.82;103703.21;103703.21;47432049818
Jan 28, 2025;102095.41;103730.82;100238.19;101332.48;101332.48;47180685494
Jan 27, 2025;102680.3;103214.11;97795.94;102087.69;102087.69;89006608428
Jan 26, 2025;104713.21;105438.65;102507.71;102682.5;102682.5;22543395879
Jan 25, 2025;104824.03;105243.79;104120.38;104714.65;104714.65;23888996502
Jan 24, 2025;103965.67;107098.55;102772.13;104819.48;104819.48;52388229265
Jan 23, 2025;103657.67;106820.33;101257.8;103960.17;103960.17;104104515428
Jan 22, 2025;106136.38;106294.34;103360.27;103653.07;103653.07;53878181052
Jan 21, 2025;102052.58;107180.92;100103.95;106146.27;106146.27;88733878242
Jan 20, 2025;101083.75;109114.88;99471.36;102016.66;102016.66;126279678351
Jan 19, 2025;104411.29;106299.8;99570.53;101089.61;101089.61;76789928525
Jan 18, 2025;104124.95;104913.2;102226.62;104408.07;104408.07;50445655726
Jan 17, 2025;100025.77;105884.23;99948.91;104462.04;104462.04;71888972663
Jan 16, 2025;100505.3;100781.59;97364.45;99756.91;99756.91;54103781805
Jan 15, 2025;96534.05;100697.23;96501.64;100504.49;100504.49;57805923627
Jan 14, 2025;94519.01;97352.66;94322.16;96534.05;96534.05;53769675818
Jan 13, 2025;94488.89;95837.0;89260.1;94516.52;94516.52;72978998252
Jan 12, 2025;94565.73;95367.54;93712.51;94488.44;94488.44;20885130965
Jan 11, 2025;94700.84;94977.69;93840.05;94566.59;94566.59;18860894100
Jan 10, 2025;92494.49;95770.61;92250.09;94701.45;94701.45;62058693684
Jan 9, 2025;95043.48;95349.72;91220.84;92484.04;92484.04;62777261693
Jan 8, 2025;96924.16;97258.32;92525.84;95043.52;95043.52;63875859171
Jan 7, 2025;102248.85;102712.48;96132.88;96922.7;96922.7;58685738547
Jan 6, 2025;98314.95;102482.88;97926.15;102078.09;102078.09;51823432705
Jan 5, 2025;98233.91;98813.3;97291.77;98314.96;98314.96;20525254825
Jan 4, 2025;98106.99;98734.43;97562.98;98236.23;98236.23;22342608078
Jan 3, 2025;96881.73;98956.91;96034.62;98107.43;98107.43;35611391163
Jan 2, 2025;94416.29;97739.82;94201.57;96886.88;96886.88;46009564411
Jan 1, 2025;93425.1;94929.87;92788.13;94419.76;94419.76;24519888919
Dec 31, 2024;92643.25;96090.6;91914.03;93429.2;93429.2;43625106843
Dec 30, 2024;93527.2;94903.32;91317.13;92643.21;92643.21;56188003691
Dec 29, 2024;95174.05;95174.88;92881.79;93530.23;93530.23;29635885267
Dec 28, 2024;94160.19;95525.9;94014.29;95163.93;95163.93;24107436185
Dec 27, 2024;95704.98;97294.84;93310.74;94164.86;94164.86;52419934565
Dec 26, 2024;99297.7;99884.57;95137.88;95795.52;95795.52;47054980873
Dec 25, 2024;98675.91;99478.75;97593.47;99299.2;99299.2;33700394629
Dec 24, 2024;94684.34;99404.06;93448.02;98676.09;98676.09;47114953674
Dec 23, 2024;95099.39;96416.21;92403.13;94686.24;94686.24;65239002919
Dec 22, 2024;97218.32;97360.27;94202.19;95104.94;95104.94;43147981314
Dec 21, 2024;97756.2;99507.1;96426.52;97224.73;97224.73;51765334294
Dec 20, 2024;97484.7;98098.91;92175.18;97755.93;97755.93;105634083408
Dec 19, 2024;100070.69;102748.15;95587.68;97490.95;97490.95;97221662392
Dec 18, 2024;106147.3;106470.61;100041.54;100041.54;100041.54;93865656139
Dec 17, 2024;106030.69;108268.45;105291.73;106140.6;106140.6;68589364868
Dec 16, 2024;104293.58;107780.58;103322.98;106029.72;106029.72;91020417816
Dec 15, 2024;101373.53;105047.54;101227.03;104298.7;104298.7;51145914137
Dec 14, 2024;101451.44;102618.88;100634.05;101372.97;101372.97;40422968793
Dec 13, 2024;100046.65;101888.8;99233.28;101459.26;101459.26;56894751583
Dec 12, 2024;101167.8;102524.91;99339.95;100043.0;100043.0;72073983533
Dec 11, 2024;96656.06;101913.36;95747.23;101173.03;101173.03;85391409936
Dec 10, 2024;97441.23;98270.16;94321.26;96675.43;96675.43;104823780634
Dec 9, 2024;101237.06;101272.51;94355.91;97432.72;97432.72;110676473908
Dec 8, 2024;99921.91;101399.99;98771.52;101236.02;101236.02;44125751925
Dec 7, 2024;99916.71;100563.38;99030.88;99923.34;99923.34;44177510897
Dec 6, 2024;97074.23;102039.88;96514.88;99920.71;99920.71;94534772658
Dec 5, 2024;98741.54;103900.47;91998.78;96593.57;96593.57;149218945580
Dec 4, 2024;95988.53;99207.33;94660.52;98768.53;98768.53;77199817112
Dec 3, 2024;95854.59;96297.2;93629.56;96002.16;96002.16;67067810961
Dec 2, 2024;97276.01;98152.6;94482.87;95865.3;95865.3;72680784305
Dec 1, 2024;96461.34;97888.13;95770.19;97279.79;97279.79;36590695296
Nov 30, 2024;97468.81;97499.34;96144.22;96449.05;96449.05;31634227866
Nov 29, 2024;95653.95;98693.17;95407.88;97461.52;97461.52;54968682476
Nov 28, 2024;95954.95;96650.2;94677.35;95652.47;95652.47;52260008261
Nov 27, 2024;91978.14;97361.18;91778.66;95962.53;95962.53;71133452438
Nov 26, 2024;93087.28;94991.75;90770.81;91985.32;91985.32;91656519855
Nov 25, 2024;98033.45;98935.03;92642.91;93102.3;93102.3;80909462490
Nov 24, 2024;97778.09;98647.18;95788.08;98013.82;98013.82;51712020623
Nov 23, 2024;99006.74;99014.68;97232.89;97777.28;97777.28;44414644677
Nov 22, 2024;98496.43;99655.5;97222.66;98997.66;98997.66;78473580551
Nov 21, 2024;94334.64;99014.22;94132.6;98504.73;98504.73;106024505582
Nov 20, 2024;92341.89;94902.02;91619.5;94339.49;94339.49;71730956426
Nov 19, 2024;90536.81;94002.87;90426.98;92343.79;92343.79;74521048295
Nov 18, 2024;89843.72;92596.79;89393.59;90542.64;90542.64;75535775084
Nov 17, 2024;90558.46;91433.04;88741.66;89845.85;89845.85;46350159305
Nov 16, 2024;91064.37;91763.95;90094.23;90558.48;90558.48;44333192814
Nov 15, 2024;87284.18;91868.74;87124.9;91066.01;91066.01;78243109518
Nov 14, 2024;90574.88;91765.22;86682.81;87250.43;87250.43;87616705248
Nov 13, 2024;87929.97;93434.35;86256.93;90584.16;90584.16;123559027869
Nov 12, 2024;88705.56;89956.88;85155.11;87955.81;87955.81;133673285375
Nov 11, 2024;80471.41;89604.5;80283.25;88701.48;88701.48;117966845037
Nov 10, 2024;76775.55;81474.42;76565.43;80474.19;80474.19;82570594495
Nov 9, 2024;76556.19;76932.77;75773.79;76778.87;76778.87;29009480361
Nov 8, 2024;75902.84;77252.75;75648.74;76545.48;76545.48;55176858003
Nov 7, 2024;75637.09;76943.12;74480.42;75904.86;75904.86;63467654989
Nov 6, 2024;69358.5;76460.16;69322.03;75639.08;75639.08;118592653963
Nov 5, 2024;67811.17;70522.79;67458.87;69359.56;69359.56;46046889204
Nov 4, 2024;68742.13;69433.18;66803.65;67811.51;67811.51;41184819348
Nov 3, 2024;69296.38;69361.66;67482.52;68741.12;68741.12;34868307655
Nov 2, 2024;69486.02;69867.35;69033.72;69289.27;69289.27;18184612091
Nov 1, 2024;70216.9;71559.02;68779.7;69482.47;69482.47;49989795365
Oct 31, 2024;72335.05;72662.31;69590.5;70215.19;70215.19;40627912076
Oct 30, 2024;72715.37;72905.3;71411.73;72339.54;72339.54;40646637831
Oct 29, 2024;69910.05;73577.21;69729.91;72720.49;72720.49;58541874402
Oct 28, 2024;67922.67;70212.27;67535.13;69907.76;69907.76;38799856657
Oct 27, 2024;67023.48;68221.31;66847.23;67929.3;67929.3;16721307878
Oct 26, 2024;66628.73;67317.92;66360.59;67014.7;67014.7;19588098156
Oct 25, 2024;68165.3;68722.16;65521.79;66642.41;66642.41;41469984306
Oct 24, 2024;66653.7;68798.96;66454.1;68161.05;68161.05;31414428647
Oct 23, 2024;67362.38;67402.74;65188.04;66432.2;66432.2;32263980353
Oct 22, 2024;67360.7;67801.58;66581.37;67361.41;67361.41;31808472566
Oct 21, 2024;69002.0;69462.73;66829.85;67367.85;67367.85;37498611780
Oct 20, 2024;68364.18;69359.01;68105.72;69001.7;69001.7;18975847518
Oct 19, 2024;68418.98;68668.01;68024.64;68362.73;68362.73;14443497908
Oct 18, 2024;67419.11;68969.75;67177.82;68418.79;68418.79;36857165014
Oct 17, 2024;67617.08;67912.21;66647.39;67399.84;67399.84;32790898511
Oct 16, 2024;67042.46;68375.29;66758.73;67612.72;67612.72;38195189534
Oct 15, 2024;66050.37;67881.68;64809.2;67041.11;67041.11;48863870879
Oct 14, 2024;62848.4;66482.49;62442.15;66046.13;66046.13;43706958056
Oct 13, 2024;63192.95;63272.65;62035.64;62851.38;62851.38;18177529690
Oct 12, 2024;62444.62;63448.79;62443.27;63193.02;63193.02;16744110886
Oct 11, 2024;60275.46;63400.87;60046.13;62445.09;62445.09;30327141594
Oct 10, 2024;60581.93;61236.72;58895.21;60274.5;60274.5;30452813570
Oct 9, 2024;62131.73;62508.84;60314.61;60582.1;60582.1;27670982363
Oct 8, 2024;62221.64;63174.3;61843.56;62131.97;62131.97;28134475157
Oct 7, 2024;62819.11;64443.71;62152.55;62236.66;62236.66;34253562610
Oct 6, 2024;62084.99;62959.57;61833.15;62818.95;62818.95;14776233667
Oct 5, 2024;62067.61;62371.02;61689.58;62089.95;62089.95;13305410749
Oct 4, 2024;60754.63;62465.99;60459.94;62067.48;62067.48;29585472513
Oct 3, 2024;60632.48;61469.04;59878.8;60759.4;60759.4;36106447279
Oct 2, 2024;60836.32;62357.69;59996.95;60632.79;60632.79;40762722398
Oct 1, 2024;63335.61;64110.98;60189.28;60837.01;60837.01;50220923500
Sep 30, 2024;65634.66;65635.05;62873.62;63329.5;63329.5;37112957475
Sep 29, 2024;65888.9;66069.34;65450.02;65635.3;65635.3;14788214575
Sep 28, 2024;65792.18;66255.53;65458.04;65887.65;65887.65;15243637984
Sep 27, 2024;65180.66;66480.7;64852.99;65790.66;65790.66;32058813449
Sep 26, 2024;63138.55;65790.8;62669.27;65181.02;65181.02;36873129847
Sep 25, 2024;64302.59;64804.5;62945.38;63143.14;63143.14;25078377700
Sep 24, 2024;63326.84;64695.21;62737.42;64301.97;64301.97;29938335243
Sep 23, 2024;63643.1;64733.56;62628.08;63329.8;63329.8;31400285425
Sep 22, 2024;63396.8;63993.42;62440.73;63648.71;63648.71;20183348802
Sep 21, 2024;63184.34;63543.36;62783.11;63394.84;63394.84;14408616220
Sep 20, 2024;62941.43;64119.53;62364.61;63192.98;63192.98;35177164222
Sep 19, 2024;61651.16;63872.44;61609.87;62940.46;62940.46;42710252573
Sep 18, 2024;60309.0;61664.07;59218.25;61649.68;61649.68;40990702891
Sep 17, 2024;58192.51;61316.09;57628.07;60308.54;60308.54;38075570118
Sep 16, 2024;59185.23;59205.51;57501.34;58192.51;58192.51;32032822113
Sep 15, 2024;60000.73;60381.92;58696.31;59182.84;59182.84;18120960867
Sep 14, 2024;60569.12;60656.72;59517.88;60005.12;60005.12;16428405496
Sep 13, 2024;58130.32;60648.02;57650.11;60571.3;60571.3;32490528356
Sep 12, 2024;57343.17;58534.36;57330.1;58127.01;58127.01;33835707949
Sep 11, 2024;57650.29;57991.32;55567.34;57343.17;57343.17;37049062672
Sep 10, 2024;57020.1;58029.98;56419.41;57648.71;57648.71;28857630507
Sep 9, 2024;54851.89;58041.13;54598.43;57019.54;57019.54;34618096173
Sep 8, 2024;54147.93;55300.86;53653.76;54841.57;54841.57;18268287531
Sep 7, 2024;53949.09;54838.14;53740.07;54139.69;54139.69;19061486526
Sep 6, 2024;56160.19;56976.11;52598.7;53948.75;53948.75;49361693566
Sep 5, 2024;57971.7;58300.58;55712.45;56160.49;56160.49;31030280656
Sep 4, 2024;57430.35;58511.57;55673.16;57971.54;57971.54;35627680312
Sep 3, 2024;59106.19;59815.06;57425.17;57431.02;57431.02;26666961053
Sep 2, 2024;57326.97;59403.07;57136.03;59112.48;59112.48;27036454524
Sep 1, 2024;58969.8;59062.07;57217.82;57325.49;57325.49;24592449997
Aug 31, 2024;59117.48;59432.59;58768.79;58969.9;58969.9;12403470760
Aug 30, 2024;59388.6;59896.89;57768.53;59119.48;59119.48;32292756405
Aug 29, 2024;59027.47;61184.08;58786.23;59388.18;59388.18;32224990582
Aug 28, 2024;59507.93;60236.45;57890.68;59027.63;59027.63;40289564698
Aug 27, 2024;62879.71;63210.8;58116.75;59504.13;59504.13;39103882198
Aug 26, 2024;64342.23;64489.71;62849.56;62880.66;62880.66;27682040631
Aug 25, 2024;64176.37;64996.42;63833.52;64333.54;64333.54;18827683555
Aug 24, 2024;64103.87;64513.79;63619.92;64178.99;64178.99;21430585163
Aug 23, 2024;60380.95;64947.06;60372.05;64094.36;64094.36;42530509233
Aug 22, 2024;61168.32;61408.11;59815.25;60381.91;60381.91;27625734377
Aug 21, 2024;59014.99;61834.35;58823.45;61175.19;61175.19;32731154072
Aug 20, 2024;59493.45;61396.33;58610.88;59012.79;59012.79;31613400008
Aug 19, 2024;58480.71;59612.66;57864.71;59493.45;59493.45;25911207712
Aug 18, 2024;59468.13;60262.72;58445.4;58483.96;58483.96;17740625837
Aug 17, 2024;58893.53;59694.67;58814.83;59478.97;59478.97;13589684021
Aug 16, 2024;57560.27;59847.36;57110.02;58894.11;58894.11;29350938673
Aug 15, 2024;58733.26;59838.65;56161.59;57560.1;57560.1;35682112440
Aug 14, 2024;60611.05;61687.76;58472.88;58737.27;58737.27;29961696180
Aug 13, 2024;59356.21;61572.4;58506.25;60609.57;60609.57;30327698167
Aug 12, 2024;58719.39;60680.33;57688.9;59354.52;59354.52;37078637820
Aug 11, 2024;60944.89;61778.66;58348.82;58719.48;58719.48;22759754812
Aug 10, 2024;60881.23;61464.51;60287.57;60945.81;60945.81;15745822278
Aug 9, 2024;61728.21;61751.86;59587.86;60880.11;60880.11;33425553115
Aug 8, 2024;55030.03;62673.77;54766.73;61710.14;61710.14;45298472567
Aug 7, 2024;56040.63;57726.88;54620.51;55027.46;55027.46;41637562185
Aug 6, 2024;53991.35;57059.92;53973.27;56034.32;56034.32;49300484106
Aug 5, 2024;58110.3;58268.83;49121.24;53991.46;53991.46;108991085584
Aug 4, 2024;60676.09;61062.99;57210.8;58116.98;58116.98;31758917219
Aug 3, 2024;61414.81;62148.37;59836.53;60680.09;60680.09;31753030589
Aug 2, 2024;65353.5;65523.22;61184.89;61415.07;61415.07;43060875727
Aug 1, 2024;64625.84;65593.24;62248.94;65357.5;65357.5;40975554494
Jul 31, 2024;66201.27;66810.21;64532.05;64619.25;64619.25;31292785994
Jul 30, 2024;66819.05;66987.67;65323.19;66201.02;66201.02;31380492109
Jul 29, 2024;68259.05;69987.54;66532.59;66819.91;66819.91;40780682628
Jul 28, 2024;67808.66;68301.85;67085.83;68255.87;68255.87;18043166945
Jul 27, 2024;67911.81;69398.51;66705.22;67813.34;67813.34;34691905492
Jul 26, 2024;65771.81;68207.6;65743.77;67912.06;67912.06;30488630457
Jul 25, 2024;65375.88;66112.42;63473.47;65777.23;65777.23;38315761670
Jul 24, 2024;65927.86;67113.98;65147.0;65372.13;65372.13;27470942309
Jul 23, 2024;67584.8;67779.02;65484.46;65927.67;65927.67;35605668666
Jul 22, 2024;68152.98;68480.06;66611.3;67585.25;67585.25;42649109453
Jul 21, 2024;67164.91;68372.91;65842.3;68154.52;68154.52;26652190004
Jul 20, 2024;66709.92;67610.73;66299.62;67163.65;67163.65;19029581250
Jul 19, 2024;63972.32;67442.64;63329.34;66710.16;66710.16;37003855410
Jul 18, 2024;64104.74;65104.66;63246.16;63974.07;63974.07;27239305337
Jul 17, 2024;65091.83;66066.73;63896.09;64118.79;64118.79;32525071311
Jul 16, 2024;64784.42;65354.34;62487.97;65097.15;65097.15;41617346768
Jul 15, 2024;60815.46;64870.15;60704.93;64870.15;64870.15;38094526099
Jul 14, 2024;59225.25;61329.53;59225.25;60787.79;60787.79;22223416061
